POISSON BOLTZMANN:
Complex Energy Terms
Frame #,BOND,ANGLE,DIHED,UB,IMP,CMAP,VDWAALS,EEL,1-4 VDW,1-4 EEL,EPB,ENPOLAR,EDISPER,GGAS,GSOLV,TOTAL
4301,6.01,17.86,37.53,1.64,0.77,0.0,-1.04,-11.77,14.44,-35.43,-30.22,2.81,0.0,30.01,-27.42,2.59
4401,7.1,19.87,28.42,1.62,0.11,0.0,-1.99,-12.07,15.08,-35.01,-30.13,2.82,0.0,23.12,-27.31,-4.18
4501,15.91,24.53,28.44,2.15,0.23,0.0,-2.3,-8.62,13.6,-39.05,-31.24,2.82,0.0,34.89,-28.42,6.48
4601,7.82,17.06,34.33,1.77,0.0,0.0,-2.07,-12.68,13.56,-34.84,-29.58,2.85,0.0,24.96,-26.73,-1.77
4701,8.96,14.55,31.08,1.57,0.01,0.0,-1.93,-10.32,14.06,-36.49,-31.08,2.8,0.0,21.5,-28.29,-6.79
4801,10.26,18.69,26.55,3.37,0.02,0.0,-1.26,-9.24,18.71,-37.42,-31.05,2.76,0.0,29.68,-28.29,1.39
4901,10.44,17.34,27.35,2.39,0.21,0.0,-1.07,-10.48,14.38,-36.79,-30.26,2.81,0.0,23.78,-27.45,-3.67
5001,5.6,16.85,28.56,2.15,0.15,0.0,-1.46,-10.4,15.3,-36.36,-30.83,2.81,0.0,20.39,-28.03,-7.64
5101,9.09,20.86,31.33,2.67,0.03,0.0,-1.28,-11.77,15.88,-33.99,-30.87,2.78,0.0,32.83,-28.09,4.74
5201,11.52,21.15,28.93,2.03,0.04,0.0,-1.45,-9.9,15.29,-37.75,-31.27,2.79,0.0,29.88,-28.48,1.4
5301,14.34,17.59,30.39,2.58,0.01,0.0,-0.83,-10.8,12.4,-35.73,-32.09,2.83,0.0,29.95,-29.26,0.7
5401,4.32,16.91,37.03,1.95,1.03,0.0,-2.6,-11.75,16.03,-34.79,-31.15,2.82,0.0,28.14,-28.33,-0.19
5501,14.35,18.87,30.4,2.75,0.44,0.0,-0.7,-11.44,12.49,-35.64,-30.86,2.81,0.0,31.52,-28.05,3.47
5601,7.82,21.06,31.78,2.17,0.14,0.0,0.14,-12.12,17.8,-34.79,-31.37,2.8,0.0,34.01,-28.58,5.43
5701,5.85,25.84,28.35,1.85,0.01,0.0,-0.73,-12.06,15.63,-36.34,-31.15,2.77,0.0,28.39,-28.38,0.01
5801,12.38,15.19,32.09,1.46,0.14,0.0,-0.58,-11.99,12.88,-34.02,-31.17,2.84,0.0,27.56,-28.33,-0.77
5901,6.4,17.6,34.29,1.73,1.34,0.0,-2.1,-11.3,15.14,-35.9,-30.09,2.73,0.0,27.19,-27.36,-0.17
6001,8.73,17.41,31.84,2.19,0.03,0.0,-0.29,-11.69,17.17,-35.81,-30.99,2.77,0.0,29.57,-28.22,1.35
6101,7.53,25.01,31.36,2.96,0.14,0.0,-1.46,-11.96,14.05,-36.07,-30.3,2.82,0.0,31.56,-27.48,4.09
6201,8.37,22.69,29.32,2.67,0.08,0.0,-1.4,-10.36,15.66,-36.88,-30.19,2.76,0.0,30.15,-27.43,2.71
6301,14.82,19.17,27.77,3.1,1.44,0.0,-1.19,-10.65,13.27,-36.92,-30.89,2.81,0.0,30.81,-28.08,2.73
